Unnamed: 0,Working_Year,Designation,Experience,Employment_Status,Salary_In_Rupees,Employee_Location,Company_Location,Company_Size,Remote_Working_Ratio,Salary_Currency,salary_in_usd,Salary_In_USD
,2023-01-01,Data Scientist,SE,FT,228000,US,US,M,0,USD,228000,228000
,2023-01-01,Data Scientist,SE,FT,228000,US,US,M,0,USD,228000,228000
,2023-01-01,Data Architect,SE,FT,228000,US,US,M,0,USD,228000,228000
,2023-01-01,Data Scientist,SE,FT,228000,US,US,M,0,USD,228000,228000
,2023-01-01,AI Engineer,SE,FT,227850,US,US,M,100,USD,227850,227850
,2023-01-01,Machine Learning Engineer,SE,FT,227700,US,US,M,100,USD,227700,227700
,2023-01-01,Applied Scientist,SE,FT,227700,US,US,M,100,USD,227700,227700
,2023-01-01,Data Engineer,SE,FT,227500,US,US,M,100,USD,227500,227500
,2023-01-01,Data Engineer,SE,FT,227500,US,US,M,100,USD,227500,227500
,2023-01-01,Data Scientist,SE,FT,227240,US,US,M,100,USD,227240,227240
,2023-01-01,Data Scientist,SE,FT,227000,US,US,M,100,USD,227000,227000
,2023-01-01,Machine Learning Engineer,SE,FT,227000,US,US,M,100,USD,227000,227000
,2023-01-01,Data Analyst,SE,FT,227000,US,US,M,0,USD,227000,227000
,2023-01-01,Data Engineer,SE,FT,226700,US,US,M,0,USD,226700,226700
,2023-01-01,Machine Learning Engineer,SE,FT,226700,CA,CA,M,100,USD,226700,226700
,2023-01-01,Data Engineer,SE,FT,226700,US,US,M,0,USD,226700,226700
,2023-01-01,Data Engineer,SE,FT,226700,US,US,M,0,USD,226700,226700
,2023-01-01,Machine Learning Engineer,SE,FT,226600,US,US,M,0,USD,226600,226600
,2023-01-01,Data Scientist,SE,FT,228000,US,US,M,0,USD,228000,228000
,2023-01-01,Machine Learning Engineer,SE,FT,226600,US,US,M,0,USD,226600,226600
,2023-01-01,Machine Learning Engineer,SE,FT,226600,US,US,M,0,USD,226600,226600
,2023-01-01,Business Intelligence Engineer,SE,FT,225000,US,US,M,0,USD,225000,225000
,2023-01-01,Data Engineer,SE,FT,225000,US,US,M,100,USD,225000,225000
,2023-01-01,Data Scientist,SE,FT,225000,US,US,M,0,USD,225000,225000
,2023-01-01,Research Scientist,SE,FT,225000,US,US,M,0,USD,225000,225000
,2023-01-01,Research Scientist,SE,FT,225000,US,US,M,0,USD,225000,225000
,2023-01-01,Business Intelligence Engineer,SE,FT,225000,US,US,M,0,USD,225000,225000
,2023-01-01,Data Engineer,EX,FT,225000,US,US,M,0,USD,225000,225000
,2023-01-01,Business Intelligence Engineer,SE,FT,225000,US,US,M,0,USD,225000,225000
,2023-01-01,Machine Learning Engineer,SE,FT,225000,US,US,M,0,USD,225000,225000
,2023-01-01,Data Engineer,SE,FT,225000,US,US,M,100,USD,225000,225000
,2023-01-01,Data Scientist,SE,FT,225000,US,US,M,0,USD,225000,225000
,2023-01-01,Business Intelligence Engineer,SE,FT,225000,US,US,M,0,USD,225000,225000
,2023-01-01,Data Engineer,SE,FT,225000,US,US,M,0,USD,225000,225000
,2023-01-01,Data Scientist,SE,FT,225000,US,US,M,100,USD,225000,225000
,2023-01-01,Data Scientist,SE,FT,225000,US,US,M,100,USD,225000,225000
,2023-01-01,AI Engineer,MI,FT,225000,US,US,M,0,USD,225000,225000
,2023-01-01,Machine Learning Engineer,SE,FT,225000,US,US,M,0,USD,225000,225000
,2023-01-01,Business Intelligence Engineer,SE,FT,225000,US,US,M,0,USD,225000,225000
,2023-01-01,Data Scientist,SE,FT,225100,US,US,M,100,USD,225100,225100
,2023-01-01,Machine Learning Engineer,MI,FT,225300,US,US,M,0,USD,225300,225300
,2023-01-01,Head of Data,SE,FT,226500,US,US,M,100,USD,226500,226500
,2023-01-01,Data Scientist,SE,FT,226000,US,US,M,100,USD,226000,226000
,2023-01-01,Data Scientist,SE,FT,226000,US,US,M,100,USD,226000,226000
,2023-01-01,Data Scientist,SE,FT,226000,US,US,M,100,USD,226000,226000
,2023-01-01,ML Engineer,SE,FT,226000,US,US,M,100,USD,226000,226000
,2023-01-01,Data Science Lead,SE,FT,225900,US,US,M,0,USD,225900,225900
,2023-01-01,Data Engineer,SE,FT,225500,US,US,M,0,USD,225500,225500
,2023-01-01,Data Engineer,SE,FT,225500,US,US,M,0,USD,225500,225500
,2023-01-01,Data Engineer,SE,FT,225500,US,US,M,0,USD,225500,225500
,2023-01-01,Data Engineer,SE,FT,225500,US,US,M,0,USD,225500,225500
,2023-01-01,Data Engineer,SE,FT,225500,US,US,M,0,USD,225500,225500
,2023-01-01,Data Engineer,SE,FT,225500,US,US,M,0,USD,225500,225500
,2023-01-01,Data Engineer,SE,FT,225500,US,US,M,0,USD,225500,225500
,2023-01-01,Machine Learning Engineer,SE,FT,225300,US,US,M,0,USD,225300,225300
,2023-01-01,Machine Learning Engineer,SE,FT,225300,US,US,M,0,USD,225300,225300
,2023-01-01,Data Engineer,SE,FT,225300,US,US,M,0,USD,225300,225300
,2023-01-01,Data Scientist,MI,FT,225300,US,US,M,0,USD,225300,225300
,2023-01-01,Machine Learning Engineer,SE,FT,226600,US,US,M,0,USD,226600,226600
,2023-01-01,Data Scientist,SE,FT,228000,US,US,M,0,USD,228000,228000
,2023-01-01,Data Scientist,SE,FT,228045,US,US,M,100,USD,228045,228045
,2023-01-01,Machine Learning Engineer,SE,FT,228830,US,US,M,0,USD,228830,228830
,2023-01-01,Data Engineer,SE,FT,231000,US,US,M,100,USD,231000,231000
,2023-01-01,Machine Learning Engineer,SE,FT,231000,US,US,M,0,USD,231000,231000
,2023-01-01,Data Scientist,SE,FT,231000,US,US,M,100,USD,231000,231000
,2023-01-01,ML Engineer,SE,FT,230797,US,US,M,100,USD,230797,230797
,2023-01-01,Data Engineer,SE,FT,230300,US,US,M,0,USD,230300,230300
,2023-01-01,Research Scientist,SE,FT,230000,US,US,M,0,USD,230000,230000
,2023-01-01,Data Science,SE,FT,230000,US,US,M,100,USD,230000,230000
,2023-01-01,Data Engineer,SE,FT,231250,US,US,M,100,USD,231250,231250
,2023-01-01,Research Analyst,SE,FT,230000,US,US,M,0,USD,230000,230000
,2023-01-01,ML Engineer,SE,FT,230000,US,US,M,0,USD,230000,230000
,2023-01-01,Data Engineer,SE,FT,230000,US,US,M,0,USD,230000,230000
,2023-01-01,Data Engineer,SE,FT,230000,US,US,M,0,USD,230000,230000
,2023-01-01,Machine Learning Engineer,SE,FT,230000,US,US,M,0,USD,230000,230000
,2023-01-01,Data Lead,EX,FT,230000,US,US,M,0,USD,230000,230000
,2023-01-01,AI Developer,SE,FT,230000,US,US,M,0,USD,230000,230000
,2023-01-01,Data Lead,EX,FT,230000,US,US,M,0,USD,230000,230000
,2023-01-01,Prompt Engineer,SE,FT,230000,US,US,M,0,USD,230000,230000
,2023-01-01,Analytics Engineer,SE,FT,231250,US,US,M,100,USD,231250,231250
,2023-01-01,Data Science Manager,SE,FT,231250,US,US,M,100,USD,231250,231250
,2023-01-01,Analytics Engineer,SE,FT,231250,US,US,M,100,USD,231250,231250
,2023-01-01,Data Engineer,SE,FT,233000,US,US,M,0,USD,233000,233000
,2023-01-01,Machine Learning Engineer,SE,FT,233000,US,US,M,0,USD,233000,233000
,2023-01-01,Data Engineer,SE,FT,232989,US,US,M,100,USD,232989,232989
,2023-01-01,Data Engineer,SE,FT,232960,US,US,M,0,USD,232960,232960
,2023-01-01,Data Engineer,SE,FT,232960,US,US,M,0,USD,232960,232960
,2023-01-01,Data Engineer,SE,FT,232760,US,US,M,100,USD,232760,232760
,2023-01-01,ML Engineer,SE,FT,232200,US,US,M,100,USD,232200,232200
,2023-01-01,Data Scientist,SE,FT,232200,US,US,M,0,USD,232200,232200
,2023-01-01,ML Engineer,SE,FT,232200,US,US,M,100,USD,232200,232200
,2023-01-01,Machine Learning Engineer,SE,FT,232200,US,US,M,0,USD,232200,232200
,2023-01-01,Machine Learning Engineer,SE,FT,232200,US,US,M,0,USD,232200,232200
,2023-01-01,Data Engineer,SE,FT,232200,US,US,M,100,USD,232200,232200
,2023-01-01,Data Engineer,SE,FT,232000,US,US,M,0,USD,232000,232000
,2023-01-01,Data Scientist,SE,FT,231650,US,US,M,0,USD,231650,231650
,2023-01-01,Data Engineer,SE,FT,231500,US,US,M,0,USD,231500,231500
,2023-01-01,Data Engineer,SE,FT,231500,US,US,M,100,USD,231500,231500
,2023-01-01,Data Scientist,SE,FT,231250,US,US,M,0,USD,231250,231250
,2023-01-01,Applied Scientist,SE,FT,230000,US,US,M,100,USD,230000,230000
,2023-01-01,Machine Learning Engineer,MI,FT,230000,US,US,M,0,USD,230000,230000
,2023-01-01,Applied Scientist,SE,FT,230000,US,US,M,100,USD,230000,230000
,2023-01-01,Data Scientist,SE,FT,230000,CA,CA,M,100,USD,230000,230000
,2023-01-01,Machine Learning Engineer,SE,FT,230000,US,US,M,0,USD,230000,230000
,2023-01-01,Analytics Engineer,SE,FT,230000,GB,GB,M,100,USD,230000,230000
,2023-01-01,Analytics Engineer,SE,FT,230000,US,US,M,0,USD,230000,230000
,2023-01-01,Research Engineer,MI,FT,230000,US,US,M,0,USD,230000,230000
,2023-01-01,Machine Learning Scientist,MI,FT,230000,US,US,M,0,USD,230000,230000
,2023-01-01,Data Engineer,SE,FT,230000,US,US,M,0,USD,230000,230000
,2023-01-01,Data Analyst,SE,FT,230000,US,US,M,0,USD,230000,230000
,2023-01-01,Research Engineer,SE,FT,230000,US,US,M,0,USD,230000,230000
,2023-01-01,Data Engineer,SE,FT,230000,US,US,M,0,USD,230000,230000
,2023-01-01,Applied Scientist,SE,FT,230000,US,US,M,100,USD,230000,230000
,2023-01-01,Data Analyst,MI,FT,229000,US,US,M,0,USD,229000,229000
,2023-01-01,Data Engineer,SE,FT,229000,US,US,M,0,USD,229000,229000
,2023-01-01,ML Engineer,SE,FT,229000,US,US,M,0,USD,229000,229000
,2023-01-01,Data Engineer,SE,FT,229000,US,US,M,0,USD,229000,229000
,2023-01-01,Data Scientist,SE,FT,228856,US,US,M,100,USD,228856,228856
,2023-01-01,Data Scientist,EX,FT,228856,GB,GB,M,100,USD,228856,228856
,2023-01-01,Data Scientist,EX,FT,228856,GB,GB,M,100,USD,228856,228856
,2023-01-01,Data Engineer,SE,FT,230000,US,US,M,0,USD,230000,230000
,2023-01-01,Data Scientist,SE,FT,225000,US,US,M,100,USD,225000,225000
,2023-01-01,Data Engineer,SE,FT,230000,US,US,M,0,USD,230000,230000
,2023-01-01,Machine Learning Engineer,SE,FT,230000,US,US,M,100,USD,230000,230000
,2023-01-01,Machine Learning Engineer,SE,FT,230000,US,US,M,0,USD,230000,230000
,2023-01-01,Data Engineer,SE,FT,230000,US,US,M,0,USD,230000,230000
,2023-01-01,Applied Scientist,SE,FT,230000,US,US,M,100,USD,230000,230000
,2023-01-01,Data Scientist,SE,FT,230000,US,US,M,100,USD,230000,230000
,2023-01-01,Applied Scientist,SE,FT,230000,US,US,M,100,USD,230000,230000
,2023-01-01,Machine Learning Engineer,SE,FT,230000,US,US,M,0,USD,230000,230000
,2023-01-01,Data Scientist,SE,FT,230000,US,US,M,100,USD,230000,230000
,2023-01-01,Applied Scientist,SE,FT,230000,US,US,M,100,USD,230000,230000
,2023-01-01,Data Scientist,MI,FT,230000,US,US,M,0,USD,230000,230000
,2023-01-01,Data Scientist,MI,FT,230000,US,US,M,0,USD,230000,230000
,2023-01-01,Data Scientist,MI,FT,230000,US,US,M,0,USD,230000,230000
,2023-01-01,Applied Scientist,SE,FT,230000,US,US,M,100,USD,230000,230000
,2023-01-01,Data Analyst,SE,FT,230000,US,US,M,100,USD,230000,230000
,2023-01-01,Data Scientist,MI,FT,230000,US,US,M,0,USD,230000,230000
,2023-01-01,Analytics Engineer,SE,FT,230000,GB,GB,M,100,USD,230000,230000
,2023-01-01,Data Scientist,SE,FT,230000,US,US,M,100,USD,230000,230000
,2023-01-01,Head of Data Science,EX,FT,230000,US,US,M,0,USD,230000,230000
,2023-01-01,Data Scientist,SE,FT,230000,US,US,M,100,USD,230000,230000
,2023-01-01,Data Scientist,SE,FT,233200,US,US,M,100,USD,233200,233200
,2023-01-01,Data Science Lead,MI,FT,225000,US,US,M,0,USD,225000,225000
,2023-01-01,Machine Learning Engineer,SE,FT,225000,US,US,M,0,USD,225000,225000
,2023-01-01,Applied Scientist,SE,FT,222200,US,US,L,0,USD,222200,222200
,2023-01-01,Applied Scientist,SE,FT,222200,US,US,L,0,USD,222200,222200
,2023-01-01,Applied Scientist,SE,FT,222200,US,US,L,0,USD,222200,222200
,2023-01-01,Data Architect,SE,FT,222000,US,US,M,100,USD,222000,222000
,2023-01-01,Data Architect,SE,FT,222000,US,US,M,0,USD,222000,222000
,2023-01-01,Data Engineer,SE,FT,222000,US,US,M,0,USD,222000,222000
,2023-01-01,Data Lead,EX,FT,222000,US,US,M,0,USD,222000,222000
,2023-01-01,Applied Scientist,SE,FT,222200,US,US,L,0,USD,222200,222200
,2023-01-01,Machine Learning Scientist,SE,FT,222000,US,US,M,0,USD,222000,222000
,2023-01-01,Data Scientist,SE,FT,222000,US,US,M,100,USD,222000,222000
,2023-01-01,Data Scientist,SE,FT,222000,US,US,M,100,USD,222000,222000
,2023-01-01,Machine Learning Scientist,SE,FT,222000,US,US,M,100,USD,222000,222000
,2023-01-01,Data Engineer,SE,FT,222000,US,US,M,100,USD,222000,222000
,2023-01-01,Data Architect,SE,FT,221800,US,US,M,100,USD,221800,221800
,2023-01-01,Data Engineer,SE,FT,221484,US,US,M,0,USD,221484,221484
,2023-01-01,Analytics Engineer,SE,FT,221300,US,US,M,100,USD,221300,221300
,2023-01-01,Data Scientist,SE,FT,222000,US,US,M,0,USD,222000,222000
,2023-01-01,Applied Scientist,SE,FT,222200,US,US,L,0,USD,222200,222200
,2023-01-01,Applied Scientist,SE,FT,222200,US,US,L,0,USD,222200,222200
,2023-01-01,Applied Scientist,SE,FT,222200,US,US,L,0,USD,222200,222200
,2023-01-01,Applied Scientist,SE,FT,222200,US,US,L,0,USD,222200,222200
,2023-01-01,Applied Scientist,MI,FT,222200,US,US,L,0,USD,222200,222200
,2023-01-01,Applied Scientist,MI,FT,222200,US,US,L,0,USD,222200,222200
,2023-01-01,Applied Scientist,MI,FT,222200,US,US,L,0,USD,222200,222200
,2023-01-01,Applied Scientist,SE,FT,222200,US,US,L,0,USD,222200,222200
,2023-01-01,Applied Scientist,SE,FT,222200,US,US,L,0,USD,222200,222200
,2023-01-01,Applied Scientist,SE,FT,222200,US,US,L,0,USD,222200,222200
,2023-01-01,Applied Scientist,SE,FT,222200,US,US,L,0,USD,222200,222200
,2023-01-01,Applied Scientist,SE,FT,222200,US,US,L,0,USD,222200,222200
,2023-01-01,Applied Scientist,SE,FT,222200,US,US,L,0,USD,222200,222200
,2023-01-01,Applied Scientist,SE,FT,222200,US,US,L,0,USD,222200,222200
,2023-01-01,Applied Scientist,SE,FT,222200,US,US,L,0,USD,222200,222200
,2023-01-01,Applied Scientist,SE,FT,222200,US,US,L,0,USD,222200,222200
,2023-01-01,Applied Scientist,SE,FT,222200,US,US,L,0,USD,222200,222200
,2023-01-01,Applied Scientist,SE,FT,222200,US,US,L,0,USD,222200,222200
,2023-01-01,Applied Scientist,SE,FT,222200,US,US,L,0,USD,222200,222200
,2023-01-01,Applied Scientist,SE,FT,222200,US,US,L,0,USD,222200,222200
,2023-01-01,Analytics Engineer,SE,FT,221300,US,US,M,0,USD,221300,221300
,2023-01-01,Applied Scientist,SE,FT,222200,US,US,L,0,USD,222200,222200
,2023-01-01,Analytics Engineer,SE,FT,221300,US,US,M,0,USD,221300,221300
,2023-01-01,Machine Learning Engineer,SE,FT,221000,US,US,M,0,USD,221000,221000
,2023-01-01,Research Engineer,MI,FT,220000,US,US,M,0,USD,220000,220000
,2023-01-01,ML Engineer,EN,FT,220000,US,US,M,0,USD,220000,220000
,2023-01-01,Data Scientist,EX,FT,220000,US,US,M,100,USD,220000,220000
,2023-01-01,Data Scientist,SE,FT,220000,US,US,M,0,USD,220000,220000
,2023-01-01,Data Scientist,SE,FT,220000,US,US,M,0,USD,220000,220000
,2023-01-01,Research Scientist,EX,FT,220000,US,US,M,0,USD,220000,220000
,2023-01-01,Machine Learning Engineer,SE,FT,220000,US,US,M,0,USD,220000,220000
,2023-01-01,Machine Learning Engineer,MI,FT,220000,US,US,M,0,USD,220000,220000
,2023-01-01,Data Science Engineer,SE,FT,220000,US,US,M,100,USD,220000,220000
,2023-01-01,Machine Learning Engineer,SE,FT,220000,UA,UA,M,100,USD,220000,220000
,2023-01-01,Data Engineer,EN,FT,220000,US,US,M,0,USD,220000,220000
,2023-01-01,Applied Scientist,SE,FT,220000,US,US,M,100,USD,220000,220000
,2023-01-01,Data Engineer,EN,FT,220000,US,US,M,0,USD,220000,220000
,2023-01-01,Machine Learning Infrastructure Engineer,SE,FT,220000,US,US,M,100,USD,220000,220000
,2023-01-01,Data Engineer,SE,FT,220000,US,US,M,0,USD,220000,220000
,2023-01-01,Machine Learning Engineer,SE,FT,220000,US,US,M,0,USD,220000,220000
,2023-01-01,Machine Learning Engineer,SE,FT,220000,US,US,M,0,USD,220000,220000
,2023-01-01,Machine Learning Engineer,MI,FT,220000,US,US,M,0,USD,220000,220000
,2023-01-01,Machine Learning Engineer,MI,FT,220000,US,US,M,0,USD,220000,220000
,2023-01-01,Machine Learning Engineer,MI,FT,220000,US,US,M,0,USD,220000,220000
,2023-01-01,Machine Learning Infrastructure Engineer,SE,FT,221000,US,US,M,0,USD,221000,221000
,2023-01-01,Machine Learning Engineer,SE,FT,221000,US,US,M,0,USD,221000,221000
,2023-01-01,Machine Learning Engineer,SE,FT,221000,US,US,M,0,USD,221000,221000
,2023-01-01,Analytics Engineer,EX,FT,221000,US,US,M,100,USD,221000,221000
,2023-01-01,Data Engineer,SE,FT,221000,US,US,M,0,USD,221000,221000
,2023-01-01,Data Scientist,MI,FT,220000,US,US,M,0,USD,220000,220000
,2023-01-01,Data Engineer,MI,FT,220000,CA,CA,M,100,USD,220000,220000
,2023-01-01,Data Product Manager,SE,FT,220000,US,US,M,0,USD,220000,220000
,2023-01-01,Machine Learning Engineer,SE,FT,220000,US,US,M,0,USD,220000,220000
,2023-01-01,Machine Learning Engineer,SE,FT,220000,US,US,M,0,USD,220000,220000
,2023-01-01,Data Scientist,SE,FT,220000,US,US,M,0,USD,220000,220000
,2023-01-01,Data Scientist,SE,FT,220000,US,US,M,100,USD,220000,220000
,2023-01-01,Research Scientist,MI,FT,220000,US,US,M,0,USD,220000,220000
,2023-01-01,Machine Learning Engineer,SE,FT,220000,US,US,M,0,USD,220000,220000
,2023-01-01,Data Engineer,MI,FT,220000,CA,CA,M,100,USD,220000,220000
,2023-01-01,AI Engineer,SE,FT,220000,US,US,M,0,USD,220000,220000
,2023-01-01,Data Scientist,MI,FT,220000,US,US,M,0,USD,220000,220000
,2023-01-01,Machine Learning Engineer,SE,FT,221000,US,US,M,0,USD,221000,221000
,2023-01-01,Applied Scientist,SE,FT,222200,US,US,L,0,USD,222200,222200
,2023-01-01,Applied Scientist,MI,FT,222200,US,US,L,0,USD,222200,222200
,2023-01-01,Applied Scientist,MI,FT,222200,US,US,L,0,USD,222200,222200
,2023-01-01,Data Scientist,SE,FT,225000,US,US,M,0,USD,225000,225000
,2023-01-01,Research Engineer,SE,FT,225000,FR,FR,M,0,USD,225000,225000
,2023-01-01,Machine Learning Engineer,SE,FT,225000,US,US,M,100,USD,225000,225000
,2023-01-01,Data Engineer,SE,FT,225000,US,US,M,0,USD,225000,225000
,2023-01-01,Director of Data Science,EX,FT,225000,US,US,M,100,USD,225000,225000
,2023-01-01,Applied Machine Learning Engineer,EX,FT,225000,US,US,M,100,USD,225000,225000
,2023-01-01,Business Intelligence Engineer,SE,FT,225000,US,US,M,0,USD,225000,225000
,2023-01-01,Business Intelligence Engineer,SE,FT,225000,US,US,M,0,USD,225000,225000
,2023-01-01,Data Engineer,SE,FT,225000,US,US,M,100,USD,225000,225000
,2023-01-01,Data Engineer,SE,FT,225000,US,US,M,0,USD,225000,225000
,2023-01-01,Data Scientist,SE,FT,225000,US,US,M,0,USD,225000,225000
,2023-01-01,Data Scientist,SE,FT,225000,US,US,M,0,USD,225000,225000
,2023-01-01,Data Scientist,SE,FT,225000,US,US,M,100,USD,225000,225000
,2023-01-01,Data Scientist,SE,FT,225000,US,US,M,0,USD,225000,225000
,2023-01-01,Data Scientist,SE,FT,225000,US,US,M,100,USD,225000,225000
,2023-01-01,Data Engineer,SE,FT,225000,US,US,M,0,USD,225000,225000
,2023-01-01,Data Scientist,SE,FT,225000,US,US,M,0,USD,225000,225000
,2023-01-01,Data Scientist,EX,FT,225000,US,US,M,0,USD,225000,225000
,2023-01-01,Business Intelligence Engineer,SE,FT,225000,US,US,M,0,USD,225000,225000
,2023-01-01,Data Scientist,SE,FT,225000,US,US,M,0,USD,225000,225000
,2023-01-01,Data Scientist,SE,FT,225000,US,US,M,0,USD,225000,225000
,2023-01-01,Research Engineer,SE,FT,225000,US,US,M,0,USD,225000,225000
,2023-01-01,Data Scientist,SE,FT,225000,US,US,M,0,USD,225000,225000
,2023-01-01,Business Intelligence Engineer,SE,FT,225000,US,US,M,0,USD,225000,225000
,2023-01-01,Business Intelligence Engineer,SE,FT,225000,US,US,M,0,USD,225000,225000
,2023-01-01,Data Scientist,SE,FT,225000,US,US,M,0,USD,225000,225000
,2023-01-01,Data Scientist,SE,FT,225000,US,US,M,0,USD,225000,225000
,2023-01-01,Data Scientist,SE,FT,225000,US,US,M,100,USD,225000,225000
,2023-01-01,Business Intelligence Engineer,SE,FT,225000,US,US,M,0,USD,225000,225000
,2023-01-01,Data Scientist,SE,FT,225000,US,US,M,0,USD,225000,225000
,2023-01-01,Data Scientist,SE,FT,225000,US,US,M,0,USD,225000,225000
,2023-01-01,Data Engineer,SE,FT,225000,US,US,M,0,USD,225000,225000
,2023-01-01,Data Scientist,SE,FT,225000,US,US,M,100,USD,225000,225000
,2023-01-01,Data Engineer,SE,FT,225000,US,US,M,0,USD,225000,225000
,2023-01-01,Business Intelligence Engineer,SE,FT,225000,US,US,M,0,USD,225000,225000
,2023-01-01,Data Scientist,SE,FT,225000,US,US,M,0,USD,225000,225000
,2023-01-01,Machine Learning Engineer,SE,FT,225000,FR,FR,M,0,USD,225000,225000
,2023-01-01,Data Scientist,SE,FT,225000,US,US,M,0,USD,225000,225000
,2023-01-01,Data Lead,SE,FT,225000,US,US,M,0,USD,225000,225000
,2023-01-01,Machine Learning Scientist,SE,FT,225000,US,US,M,100,USD,225000,225000
,2023-01-01,Machine Learning Engineer,SE,FT,224880,US,US,M,0,USD,224880,224880
,2023-01-01,Data Scientist,SE,FT,222750,US,US,M,0,USD,222750,222750
,2023-01-01,Machine Learning Engineer,SE,FT,222405,US,US,M,0,USD,222405,222405
,2023-01-01,Applied Scientist,MI,FT,222200,US,US,L,0,USD,222200,222200
,2023-01-01,Applied Scientist,MI,FT,222200,US,US,L,0,USD,222200,222200
,2023-01-01,Applied Scientist,MI,FT,222200,US,US,L,0,USD,222200,222200
,2023-01-01,Applied Scientist,MI,FT,222200,US,US,L,0,USD,222200,222200
,2023-01-01,Applied Scientist,MI,FT,222200,US,US,L,0,USD,222200,222200
,2023-01-01,Applied Scientist,MI,FT,222200,US,US,L,0,USD,222200,222200
,2023-01-01,Applied Scientist,MI,FT,222200,US,US,L,0,USD,222200,222200
,2023-01-01,Applied Scientist,MI,FT,222200,US,US,L,0,USD,222200,222200
,2023-01-01,Applied Scientist,SE,FT,222200,US,US,L,0,USD,222200,222200
,2023-01-01,Applied Scientist,SE,FT,222200,US,US,L,0,USD,222200,222200
,2023-01-01,Applied Scientist,SE,FT,222200,US,US,L,0,USD,222200,222200
,2023-01-01,Applied Scientist,SE,FT,222200,US,US,L,0,USD,222200,222200
,2023-01-01,Applied Scientist,SE,FT,222200,US,US,L,0,USD,222200,222200
,2023-01-01,Applied Scientist,SE,FT,222200,US,US,L,0,USD,222200,222200
,2023-01-01,Applied Scientist,MI,FT,222200,US,US,L,0,USD,222200,222200
,2023-01-01,Data Scientist,SE,FT,222800,US,US,M,0,USD,222800,222800
,2023-01-01,Business Intelligence Engineer,SE,FT,225000,US,US,M,0,USD,225000,225000
,2023-01-01,AI Engineer,SE,FT,223000,US,US,M,0,USD,223000,223000
,2023-01-01,Data Engineer,SE,FT,223250,US,US,M,0,USD,223250,223250
,2023-01-01,Data Scientist,SE,FT,224800,US,US,M,0,USD,224800,224800
,2023-01-01,Data Engineer,SE,FT,224500,US,US,M,0,USD,224500,224500
